event_id,time_ms,tick,note,note_name,velocity_on,time_off_ms,tick_off,velocity_off,duration_ms
1096,202714,45450,71,B4,64,202875,45486,36,161
1097,203183,45555,55,G3,66,204205,45784,31,1022
1098,203473,45620,78,F#5,60,203665,45663,28,192
1099,203473,45620,74,D5,65,203602,45649,29,129
1100,203473,45620,83,B5,59,203705,45672,39,232
1101,203486,45623,71,B4,58,203696,45670,3,210
1102,203634,45656,81,A5,58,203933,45723,9,299
1103,203973,45732,83,B5,66,204174,45777,31,201
1104,204076,45755,67,G4,66,204196,45782,55,121
1105,204495,45849,54,F#3,60,205402,46052,47,906
1106,204553,45862,78,F#5,57,204714,45898,50,161
1107,204562,45864,81,A5,60,204714,45898,50,152
1108,204562,45864,84,C6,53,204723,45900,36,161
1109,204562,45864,74,D5,56,204714,45898,42,152
1110,204562,45864,66,F#4,35,204665,45887,36,103
1111,205004,45963,81,A5,63,205303,46030,44,299
1112,205004,45963,78,F#5,60,205303,46030,39,299
1113,205004,45963,84,C6,60,205312,46032,52,308
1114,205013,45965,76,E5,63,205326,46035,41,312
1115,205303,46030,66,F#4,59,205786,46138,49,482
1116,205464,46066,78,F#5,74,205723,46124,39,259
1117,205464,46066,81,A5,77,205723,46124,44,259
1118,205464,46066,76,E5,66,205736,46127,37,272
1119,205745,46129,54,F#3,64,206402,46276,33,656
1120,205906,46165,81,A5,61,205995,46185,61,89
1121,205906,46165,78,F#5,60,206027,46192,53,121
1122,205915,46167,76,E5,59,206053,46198,52,138
1123,206393,46274,75,D#5,60,206812,46368,54,420
1124,206406,46277,78,F#5,59,206803,46366,47,397
1125,206406,46277,59,B3,64,206522,46303,36,116
1126,206406,46277,69,A4,57,206826,46371,29,420
1127,206835,46373,59,B3,59,207201,46455,53,366
1128,207156,46445,69,A4,60,207473,46516,23,317
1129,207156,46445,75,D#5,78,207513,46525,37,357
1130,207165,46447,78,F#5,88,207522,46527,37,357
1131,207625,46550,83,B5,59,207946,46622,29,321
1132,207803,46590,59,B3,63,208134,46664,44,330
1133,208286,46698,55,G3,46,208482,46742,29,196
1134,208286,46698,53,F3,44,208464,46738,31,179
1135,208312,46704,83,B5,59,209053,46870,29,741
1136,208312,46704,76,E5,61,209044,46868,5,732
1137,208312,46704,79,G5,64,209013,46861,3,701
1138,208326,46707,74,D5,59,208786,46810,3,460
1139,208754,46803,52,E3,65,209036,46866,52,281
1140,209223,46908,83,B5,56,209866,47052,5,643
1141,209223,46908,76,E5,57,209594,46991,23,371
1142,209223,46908,79,G5,52,209714,47018,44,491
1143,209236,46911,57,A3,47,210125,47110,24,888
1144,209236,46911,73,C#5,63,209553,46982,36,317
1145,209263,46917,69,A4,35,209312,46928,42,49
1146,209705,47016,69,A4,64,210053,47094,21,348
1147,209714,47018,73,C#5,68,209866,47052,47,152
1148,210169,47120,62,D4,58,210585,47213,56,415
1149,210192,47125,77,F5,62,210611,47219,21,420
1150,210196,47126,83,B5,58,210736,47247,11,540
1151,210196,47126,74,D5,57,210402,47172,39,205
1152,210576,47211,74,D5,53,210745,47249,28,170
1153,210652,47228,65,F4,54,210803,47262,44,152
1154,210754,47251,66,F#4,60,210942,47293,62,187
1155,210924,47289,67,G4,58,211446,47406,35,522
1156,211406,47397,55,G3,57,212125,47558,13,719
1157,211424,47401,74,D5,53,211696,47462,29,272
1158,211424,47401,77,F5,57,211875,47502,3,451
1159,211433,47403,83,B5,46,212027,47536,5,594
1160,211433,47403,71,B4,59,211634,47448,41,201
1161,211634,47448,67,G4,65,212036,47538,24,402
1162,211955,47520,71,B4,36,211986,47527,36,31
1163,212125,47558,60,C4,57,213286,47818,39,1161
1164,212134,47560,76,E5,49,212536,47650,39,402
1165,212143,47562,83,B5,39,212446,47630,36,304
1166,212143,47562,72,C5,57,212616,47668,24,473
1167,212455,47632,81,A5,53,212745,47697,29,290
1168,212772,47703,79,G5,64,213036,47762,36,263
1169,213245,47809,76,E5,60,213772,47927,42,527
1170,213433,47851,60,C4,57,214125,48006,36,692
1171,213786,47930,72,C5,57,215004,48203,29,1219
1172,214826,48163,59,B3,52,216875,48622,36,2049
1173,215076,48219,66,F#4,50,216794,48604,36,1719
1174,215294,48268,71,B4,53,216705,48584,5,1411
1175,215486,48311,75,D#5,58,216415,48519,11,929
1176,215665,48351,78,F#5,54,216424,48521,36,759
1177,215964,48418,81,A5,62,216504,48539,19,540
1178,216455,48528,79,G5,52,216915,48631,53,460
1179,217165,48687,52,E3,47,217995,48873,60,830
1180,217254,48707,64,E4,36,218035,48882,53,781
1181,217272,48711,71,B4,44,217995,48873,44,723
1182,217312,48720,74,D5,49,217964,48866,5,652
1183,217384,48736,76,E5,31,218035,48882,46,652
1184,218125,48902,52,E3,50,221102,49569,29,2978
1185,218183,48915,71,B4,46,218393,48962,31,210
1186,218205,48920,74,D5,37,218406,48965,56,201
1187,218214,48922,64,E4,35,219116,49124,28,902
1188,218232,48926,76,E5,44,218424,48969,56,192
1189,218326,48947,79,G5,53,218495,48985,57,170
1190,218826,49059,76,E5,33,218995,49097,42,170
1191,218835,49061,83,B5,42,219085,49117,53,250
1192,218852,49065,74,D5,42,218995,49097,46,143
1193,218866,49068,79,G5,26,219035,49106,44,170
1194,219375,49182,64,E4,35,220192,49365,37,817
1195,219415,49191,79,G5,36,220535,49442,26,1121
1196,219473,49204,83,B5,52,220625,49462,23,1152
1197,219522,49215,86,D6,54,220812,49504,7,1290
1198,219535,49218,88,E6,44,220893,49522,21,1357
1199,220527,49440,64,E4,44,221196,49590,44,670
1200,220844,49511,79,G5,58,221335,49621,5,491
1201,221111,49571,83,B5,56,221527,49664,5,415
1202,221312,49616,84,C6,48,221544,49668,36,232
1203,221527,49664,86,D6,47,221723,49708,36,196
1204,221745,49713,57,A3,53,223214,50042,41,1469
1205,221844,49735,79,G5,44,222424,49865,3,580
1206,221884,49744,69,A4,24,223245,50049,37,1362
1207,221924,49753,84,C6,41,222035,49778,41,112
1208,221995,49769,88,E6,53,222294,49836,36,299
1209,222236,49823,86,D6,53,222535,49890,24,299
1210,222464,49874,84,C6,50,222754,49939,3,290
1211,222736,49935,81,A5,50,223004,49995,31,268
1212,222986,49991,79,G5,41,223335,50069,24,348
1213,223263,50053,81,A5,36,223464,50098,39,201
1214,223585,50125,62,D4,35,225312,50512,35,1728
1215,223665,50143,78,F#5,36,224674,50369,15,1009
1216,223674,50145,74,D5,26,224723,50380,36,1049
1217,223736,50159,81,A5,33,224433,50315,5,696
1218,223745,50161,84,C6,41,223844,50183,41,98
1219,223826,50179,86,D6,44,224576,50347,19,750
1220,224473,50324,84,C6,47,224745,50385,35,272
1221,224714,50378,81,A5,50,225022,50447,50,308
1222,224973,50436,74,D5,42,225245,50497,35,272
1223,224995,50441,78,F#5,50,225576,50571,48,580
1224,225254,50499,81,A5,37,225794,50620,5,540
1225,225812,50624,55,G3,48,227884,51088,48,2071
1226,225844,50631,86,D6,47,226174,50705,21,330
1227,226134,50696,84,C6,58,226433,50763,41,299
1228,226384,50752,83,B5,61,226513,50781,55,129
1229,226393,50754,67,G4,50,227777,51064,24,1384
1230,226754,50835,83,B5,70,227076,50907,28,321
1231,227035,50898,81,A5,58,227344,50967,3,308
1232,227352,50969,79,G5,60,228062,51128,15,710
1233,228116,51140,60,C4,52,230044,51572,44,1929
1234,228156,51149,76,E5,36,228794,51292,3,638
1235,228844,51303,48,C3,36,230004,51563,41,1161
1236,229406,51429,72,C5,57,229562,51464,49,156
1237,229495,51449,74,D5,47,229616,51476,54,121
1238,229562,51464,76,E5,66,229942,51549,57,379
1239,229955,51552,72,C5,60,230544,51684,5,589
1240,230504,51675,54,F#3,44,232085,52029,44,1580
1241,230835,51749,66,F#4,53,232094,52031,44,1259
1242,231076,51803,72,C5,49,231415,51879,36,339
1243,231352,51865,76,E5,62,231723,51948,17,371
1244,231602,51921,78,F#5,57,231955,52000,47,353
1245,231924,51993,81,A5,57,232486,52119,37,562
1246,232312,52080,59,B3,56,233852,52425,41,1540
1247,232415,52103,78,F#5,47,233143,52266,57,728
1248,232424,52105,75,D#5,53,233143,52266,54,719
1249,232424,52105,71,B4,31,233745,52401,44,1321
1250,233326,52307,75,D#5,60,233674,52385,42,348
1251,233335,52309,78,F#5,62,233634,52376,48,299
1252,233634,52376,79,G5,59,233933,52443,31,299
1253,233915,52439,78,F#5,54,234004,52459,55,89
1254,233946,52446,75,D#5,47,234004,52459,39,58
1255,234192,52501,52,E3,36,237754,53299,39,3562
1256,234285,52522,64,E4,36,234482,52566,35,196
1257,234285,52522,71,B4,53,234656,52605,36,371
1258,234312,52528,74,D5,42,234915,52663,5,603
1259,234335,52533,76,E5,37,234933,52667,35,598
1260,234415,52551,79,G5,59,234866,52652,33,451
1261,234643,52602,64,E4,53,235455,52784,36,812
1262,234906,52661,71,B4,56,235022,52687,54,116
1263,235263,52741,74,D5,44,235473,52788,39,210
1264,235277,52744,76,E5,37,235544,52804,31,268
1265,235335,52757,79,G5,59,235772,52855,28,437
1266,235406,52773,83,B5,56,235714,52842,37,308
1267,235683,52835,74,D5,63,235866,52876,52,183
1268,235696,52838,76,E5,35,235777,52856,28,80
1269,235705,52840,64,E4,37,235777,52856,36,71
1270,235875,52878,83,B5,49,235946,52894,31,71
1271,235986,52903,64,E4,55,236553,53030,36,567
1272,236294,52972,76,E5,53,237125,53158,36,830
1273,236326,52979,79,G5,41,237116,53156,36,790
1274,236352,52985,83,B5,46,237094,53151,41,741
1275,236433,53003,86,D6,57,237076,53147,49,643
1276,237044,53140,64,E4,52,237495,53241,39,451
1277,237406,53221,88,E6,36,238076,53371,39,670
1278,237415,53223,79,G5,60,237893,53330,39,478
1279,237424,53225,76,E5,58,237924,53337,36,500
1280,237424,53225,83,B5,63,237986,53351,46,562
1281,238254,53411,57,A3,57,240035,53810,37,1781
1282,238335,53429,79,G5,37,238861,53547,37,527
1283,238361,53435,69,A4,21,239134,53608,26,772
1284,238361,53435,84,C6,49,238464,53458,49,103
1285,238384,53440,86,D6,59,238535,53474,57,152
1286,238482,53462,88,E6,68,238754,53523,41,272
1287,238785,53530,86,D6,63,239085,53597,17,299
1288,239053,53590,84,C6,63,239223,53628,46,170
1289,239352,53657,84,C6,64,239674,53729,35,321
1290,239375,53662,69,A4,46,239946,53790,31,571
1291,239652,53724,83,B5,60,240004,53803,39,353
1292,239973,53796,81,A5,57,240326,53875,42,353
1293,240285,53866,50,D3,57,241723,54188,36,1437
1294,240294,53868,83,B5,50,240942,54013,35,647
1295,240625,53942,62,D4,48,241754,54195,37,1129
1296,240915,54007,74,D5,44,241602,54161,5,687
1297,241263,54085,78,F#5,60,241683,54179,13,420
1298,241544,54148,81,A5,55,241852,54217,33,308
1299,241844,54215,83,B5,57,242004,54251,42,161
1300,242085,54269,55,G3,47,243933,54683,37,1848
1301,242165,54287,74,D5,46,242562,54376,7,397
1302,242183,54291,67,G4,26,242683,54403,28,500
1303,242196,54294,78,F#5,47,242527,54368,35,330
1304,242223,54300,81,A5,44,242486,54359,33,263
1305,242254,54307,86,D6,36,242665,54399,33,411
1306,242576,54379,84,C6,57,242893,54450,36,317
1307,242844,54439,83,B5,60,242933,54459,57,89
1308,243134,54504,67,G4,42,243513,54589,36,379
1309,243156,54509,83,B5,75,243513,54589,36,357
1310,243464,54578,81,A5,61,243794,54652,49,330
1311,243763,54645,67,G4,47,243866,54668,42,103
1312,243794,54652,79,G5,56,244062,54712,17,268
1313,244134,54728,76,E5,44,244576,54827,39,442
1314,244143,54730,77,F5,36,244232,54750,35,89
1315,244156,54733,48,C3,55,244263,54757,33,107
1316,244174,54737,60,C4,44,245236,54975,35,1062
1317,244473,54804,48,C3,61,245656,55069,36,1183
1318,244794,54876,67,G4,59,244986,54919,37,192
1319,245165,54959,72,C5,65,245866,55116,33,701
1320,245165,54959,71,B4,62,245835,55109,5,670
1321,245165,54959,76,E5,60,245754,55091,7,589
1322,245174,54961,67,G4,59,245473,55028,36,299
1323,245527,55040,60,C4,58,245723,55084,50,196
1324,245835,55109,67,G4,47,245924,55129,52,89
1325,246152,55180,54,F#3,39,248035,55602,37,1884
1326,246232,55198,81,A5,50,246643,55290,35,411
1327,246236,55199,66,F#4,53,247344,55447,36,1107
1328,246263,55205,75,D#5,42,246433,55243,39,170
1329,246915,55351,72,C5,59,247085,55389,41,170
1330,247254,55427,81,A5,52,248285,55658,33,1031
1331,247254,55427,78,F#5,53,248035,55602,39,781
1332,247254,55427,76,E5,57,247973,55588,36,719
1333,247263,55429,72,C5,52,247955,55584,5,692
1334,247915,55575,66,F#4,39,248062,55608,67,147
1335,248245,55649,57,A3,42,248344,55671,59,98
1336,248263,55653,59,B3,36,248513,55709,42,250
1337,248344,55671,71,B4,39,249861,56011,41,1518
1338,248375,55678,75,D#5,52,249165,55855,53,790
1339,248393,55682,78,F#5,50,249165,55855,56,772
1340,249094,55839,59,B3,55,249955,56032,52,862
1341,249455,55920,75,D#5,74,249772,55991,41,317
1342,249464,55922,78,F#5,79,249745,55985,44,281
1343,249745,55985,79,G5,58,250053,56054,28,308
1344,250035,56050,78,F#5,58,250134,56072,58,98
1345,250303,56110,52,E3,44,253875,56910,28,3571
1346,250415,56135,64,E4,46,250602,56177,44,187
1347,250424,56137,71,B4,44,250812,56224,42,388
1348,250455,56144,74,D5,52,251093,56287,5,638
1349,250513,56157,76,E5,31,251116,56292,36,603
1350,250553,56166,79,G5,57,251044,56276,29,491
1351,250803,56222,64,E4,58,251473,56372,39,670
1352,251093,56287,71,B4,57,251535,56386,13,442
1353,251375,56350,83,B5,59,251995,56489,5,621
1354,251384,56352,76,E5,44,251754,56435,15,371
1355,251384,56352,78,F#5,56,251473,56372,15,89
1356,251393,56354,74,D5,35,251736,56431,5,344
1357,251714,56426,64,E4,49,252732,56654,33,1018
1358,252027,56496,71,B4,39,252165,56527,36,138
1359,252415,56583,79,G5,29,253183,56755,7,768
1360,252424,56585,71,B4,36,253326,56787,5,902
1361,252442,56589,74,D5,35,253035,56722,3,594
1362,252446,56590,76,E5,35,253352,56793,5,906
1363,253375,56798,64,E4,55,253906,56917,33,531
1364,253513,56829,76,E5,62,253777,56888,44,263
1365,253745,56881,75,D#5,59,254085,56957,36,339
1366,254013,56941,76,E5,62,254277,57000,39,263
1367,254205,56984,54,F#3,59,256772,57559,58,2567
1368,254312,57008,72,C5,54,254643,57082,28,330
1369,254335,57013,66,F#4,26,254464,57042,44,129
1370,254393,57026,76,E5,60,254593,57071,44,201
1371,254446,57038,78,F#5,33,254812,57120,59,366
1372,254656,57085,66,F#4,56,256134,57416,36,1478
1373,254915,57143,72,C5,53,255254,57219,24,339
1374,255196,57206,79,G5,65,255513,57277,29,317
1375,255486,57271,78,F#5,57,255794,57340,44,308
1376,255763,57333,76,E5,57,256143,57418,48,379
1377,256093,57407,81,A5,59,256504,57499,33,411
1378,256393,57474,78,F#5,44,256754,57555,44,362
1379,256696,57542,76,E5,59,257085,57629,53,388
1380,257035,57618,59,B3,48,257995,57833,39,960
1381,257053,57622,78,F#5,60,257415,57703,39,362
1382,257406,57701,75,D#5,57,257736,57775,36,330
1383,257683,57763,78,F#5,56,258102,57857,36,420
1384,258134,57864,64,E4,44,258553,57958,39,420
1385,258183,57875,81,A5,61,259102,58081,33,920
1386,258464,57938,52,E3,48,261986,58727,7,3522
1387,258777,58008,64,E4,56,259393,58146,26,616
1388,259062,58072,76,E5,59,259446,58158,39,384
1389,259393,58146,79,G5,59,259656,58205,47,263
1390,259643,58202,81,A5,41,259794,58236,47,152
1391,259705,58216,64,E4,31,260192,58325,33,487
1392,259924,58265,74,D5,52,260893,58482,15,969
1393,259946,58270,76,E5,55,260893,58482,3,946
1394,259964,58274,79,G5,53,260973,58500,36,1009
1395,260053,58294,83,B5,60,260995,58505,55,942
1396,260960,58497,64,E4,58,261352,58585,44,393
1397,261254,58563,79,G5,47,262000,58730,36,746
1398,261254,58563,76,E5,50,261625,58646,3,371
1399,261254,58563,83,B5,49,261754,58675,13,500
1400,261263,58565,74,D5,48,261513,58621,28,250
1401,261576,58635,64,E4,47,261995,58729,26,420
1402,262174,58769,57,A3,56,263634,59096,56,1460
1403,262236,58783,72,C5,58,262652,58876,17,415
1404,262254,58787,76,E5,59,262643,58874,29,388
1405,262277,58792,79,G5,50,262643,58874,41,366
1406,262277,58792,69,A4,36,262375,58814,42,98
1407,262312,58800,84,C6,36,262652,58876,44,339
1408,262562,58856,69,A4,59,263214,59002,39,652
1409,262852,58921,84,C6,59,263027,58960,36,174
1410,262852,58921,76,E5,63,263027,58960,37,174
1411,262852,58921,79,G5,61,263044,58964,44,192
1412,262866,58924,72,C5,62,263044,58964,36,179
1413,263174,58993,79,G5,61,263763,59125,44,589
1414,263183,58995,84,C6,64,263723,59116,3,540
1415,263183,58995,76,E5,63,263504,59067,26,321
1416,263183,58995,72,C5,56,263464,59058,39,281
1417,263486,59063,69,A4,55,263553,59078,53,67
1418,263736,59119,72,C5,37,263803,59134,44,67
1419,263884,59152,50,D3,50,265777,59576,47,1893
1420,264013,59181,62,D4,35,264156,59213,29,143
1421,264062,59192,78,F#5,47,265223,59452,33,1161
1422,264076,59195,84,C6,57,265022,59407,5,946
1423,264076,59195,81,A5,63,265169,59440,7,1094
1424,264085,59197,74,D5,52,264714,59338,29,629
1425,264785,59354,62,D4,70,265785,59578,47,1000
1426,265076,59419,74,D5,67,265245,59457,52,170
1427,265424,59497,86,D6,64,265602,59537,53,179
1428,265433,59499,74,D5,64,265625,59542,53,192
1429,265785,59578,72,C5,66,265946,59614,44,161
1430,265785,59578,84,C6,65,265915,59607,48,129
1431,266044,59636,55,G3,58,267576,59979,64,1531
1432,266102,59649,71,B4,62,266424,59721,35,321
1433,266102,59649,83,B5,64,266745,59793,36,643
1434,266361,59707,67,G4,36,267513,59965,36,1152
1435,266665,59775,71,B4,64,267294,59916,5,629
1436,266986,59847,74,D5,61,267384,59936,36,397
1437,267303,59918,78,F#5,58,267585,59981,54,281
1438,267585,59981,71,B4,59,267692,60005,47,107
1439,267705,60008,55,G3,60,269335,60373,42,1629
1440,267826,60035,67,G4,28,268393,60162,35,567
1441,267826,60035,71,B4,58,268442,60173,9,616
1442,267875,60046,74,D5,48,268294,60140,5,420
1443,267906,60053,78,F#5,47,268446,60174,36,540
1444,267986,60071,83,B5,59,268455,60176,23,469
1445,268643,60218,83,B5,53,268812,60256,24,170
1446,268643,60218,84,C6,56,268785,60250,36,143
1447,268884,60272,67,G4,50,269285,60362,28,402
1448,268915,60279,83,B5,28,269013,60301,52,98
1449,268955,60288,82,A#5,52,269366,60380,36,411
1450,269335,60373,83,B5,57,269544,60420,44,210
1451,269576,60427,54,F#3,37,270683,60675,64,1107
1452,269674,60449,66,F#4,41,270245,60577,48,571
1453,269745,60465,76,E5,47,269951,60511,35,205
1454,269754,60467,78,F#5,46,269995,60521,37,241
1455,269794,60476,81,A5,52,270027,60528,47,232
1456,269835,60485,84,C6,53,270053,60534,53,219
1457,270214,60570,78,F#5,47,270513,60637,50,299
1458,270223,60572,81,A5,62,270513,60637,53,290
1459,270223,60572,84,C6,58,270513,60637,47,290
1460,270223,60572,76,E5,48,270544,60644,36,321
1461,270495,60633,66,F#4,57,270683,60675,64,187
1462,270665,60671,81,A5,68,270683,60675,64,18
1463,270665,60671,78,F#5,62,270683,60675,64,18
1464,270674,60673,76,E5,58,270692,60677,64,18
1465,271866,60940,69,A4,64,271946,60958,54,80
1466,271866,60940,73,C#5,61,272009,60972,60,143
1467,272294,61036,50,D3,39,272455,61072,57,161
1468,272339,61046,83,B5,59,272888,61169,33,549
1469,272348,61048,62,D4,49,272486,61079,55,138
1470,272348,61048,74,D5,59,272839,61158,35,491
1471,272348,61048,79,G5,65,272848,61160,36,500
1472,272348,61048,77,F5,63,272785,61146,24,437
1473,272665,61119,65,F4,59,272736,61135,60,71
1474,272669,61120,53,F3,64,272727,61133,62,58
1475,272826,61155,54,F#3,64,272955,61184,36,129
1476,272826,61155,66,F#4,70,272955,61184,44,129
1477,273156,61229,55,G3,52,274348,61496,60,1192
1478,273178,61234,83,B5,60,274406,61509,35,1228
1479,273178,61234,77,F5,64,274187,61460,15,1009
1480,273187,61236,74,D5,61,274299,61485,33,1112
1481,273187,61236,67,G4,55,273535,61314,36,348
1482,273964,61410,67,G4,57,274277,61480,60,312
1483,274500,61530,48,C3,63,276656,62013,46,2156
1484,274535,61538,72,C5,47,275236,61695,33,701
1485,274576,61547,60,C4,50,275928,61850,28,1353
1486,274585,61549,76,E5,50,275044,61652,52,460
1487,274616,61556,79,G5,57,275058,61655,35,442
1488,274669,61568,83,B5,63,275049,61653,37,379
1489,274995,61641,81,A5,57,275299,61709,41,304
1490,275366,61724,76,E5,59,275558,61767,36,192
1491,275366,61724,79,G5,65,275576,61771,44,210
1492,275379,61727,72,C5,58,275567,61769,35,187
1493,275718,61803,79,G5,57,276379,61951,31,661
1494,275718,61803,76,E5,59,276018,61870,36,299
1495,275727,61805,72,C5,58,276067,61881,35,339
1496,276348,61944,76,E5,63,277277,62152,33,929
1497,276357,61946,60,C4,58,276705,62024,48,348
1498,277518,62206,59,B3,75,281107,63010,36,3589
1499,277986,62311,63,D#4,61,278397,62403,3,411
1500,278187,62356,66,F#4,58,278419,62408,60,232
1501,278393,62402,71,B4,57,278477,62421,56,85
1502,278607,62450,75,D#5,59,278656,62461,24,49
1503,278629,62455,76,E5,68,278687,62468,28,58
1504,278826,62499,71,B4,60,279035,62546,26,210
1505,279027,62544,78,F#5,53,279218,62587,26,192
1506,279218,62587,75,D#5,54,279317,62609,48,98
1507,279437,62636,83,B5,57,279549,62661,54,112
1508,279696,62694,87,D#6,82,279794,62716,53,98
1509,280196,62806,87,D#6,39,280308,62831,56,112
1510,280205,62808,83,B5,39,280428,62858,17,223
1511,280268,62822,90,F#6,56,280388,62849,60,121
1512,280397,62851,91,G6,46,280549,62885,42,152
1513,280687,62916,90,F#6,59,281348,63064,37,661
1514,280696,62918,83,B5,58,280866,62956,17,170
1515,281067,63001,83,B5,3,281317,63057,3,250
1516,281406,63077,88,E6,60,282018,63214,31,612
1517,281777,63160,64,E4,59,285509,63996,15,3732
1518,282147,63243,66,F#4,53,282518,63326,3,371
1519,282317,63281,67,G4,48,285406,63973,5,3089
1520,282477,63317,71,B4,58,285406,63973,5,2929
1521,282638,63353,76,E5,35,282866,63404,15,228
1522,282968,63427,79,G5,48,283245,63489,37,277
1523,283218,63483,78,F#5,58,283437,63532,44,219
1524,283406,63525,76,E5,55,285388,63969,5,1982
1525,283629,63575,83,B5,44,285437,63980,44,1808
1526,286254,64163,57,A3,48,286687,64260,55,433
1527,286678,64258,72,C5,41,286776,64280,56,98
1528,286678,64258,76,E5,37,286776,64280,36,98
1529,286687,64260,67,G4,42,286799,64285,36,112
1530,287129,64359,72,C5,61,287397,64419,41,268
1531,287147,64363,76,E5,53,287406,64421,37,259
1532,287147,64363,67,G4,55,287406,64421,39,259
1533,287406,64421,57,A3,55,287535,64450,35,129
1534,287558,64455,72,C5,57,287696,64486,35,138
1535,287567,64457,67,G4,50,287705,64488,29,138
1536,287567,64457,76,E5,46,287768,64502,3,201
1537,287799,64509,60,C4,52,287928,64538,35,129
1538,287888,64529,61,C#4,44,288058,64567,54,170
1539,288004,64555,62,D4,42,288348,64632,35,344
1540,288348,64632,76,E5,36,288477,64661,39,129
1541,288348,64632,66,F#4,48,288446,64654,56,98
1542,288357,64634,72,C5,36,288455,64656,52,98
1543,288361,64635,69,A4,36,288446,64654,44,85
1544,288776,64728,76,E5,53,289245,64833,36,469
1545,288785,64730,72,C5,57,289227,64829,29,442
1546,288785,64730,66,F#4,57,289236,64831,29,451
1547,288785,64730,69,A4,57,289218,64827,17,433
1548,289285,64842,62,D4,57,289486,64887,11,201
1549,289437,64876,72,C5,31,289576,64907,5,138
1550,289446,64878,76,E5,29,289544,64900,7,98
1551,289455,64880,69,A4,28,289535,64898,24,80
1552,289455,64880,66,F#4,53,289808,64959,26,353
1553,289879,64975,55,G3,47,290357,65082,48,478
1554,290348,65080,76,E5,59,290549,65125,28,201
1555,290357,65082,71,B4,61,290509,65116,36,152
1556,290357,65082,66,F#4,54,290495,65113,36,138
1557,290357,65082,69,A4,59,290495,65113,29,138
1558,290785,65178,76,E5,55,291205,65272,15,420
1559,290808,65183,69,A4,54,291085,65245,17,277
1560,290808,65183,71,B4,59,291196,65270,3,388
1561,290817,65185,66,F#4,53,291035,65234,35,219
1562,291089,65246,55,G3,56,291446,65326,36,357
1563,291236,65279,66,F#4,60,291357,65306,59,121
1564,291669,65376,71,B4,58,291826,65411,41,156
1565,291678,65378,72,C5,59,291839,65414,44,161
1566,291687,65380,67,G4,55,291839,65414,36,152
1567,291687,65380,76,E5,50,291835,65413,31,147
1568,291705,65384,60,C4,57,291799,65405,44,94
1569,291888,65425,60,C4,56,292004,65451,36,116
1570,292357,65530,72,C5,67,292826,65635,36,469
1571,292361,65531,71,B4,63,292803,65630,17,442
1572,292366,65532,67,G4,56,292794,65628,17,429
1573,292857,65642,60,C4,50,293116,65700,57,259
1574,293026,65680,67,G4,61,293366,65756,23,339
1575,293303,65742,72,C5,48,293406,65765,48,103
1576,293406,65765,54,F#3,59,293915,65879,37,509
1577,293888,65873,72,C5,63,294089,65918,35,201
1578,293888,65873,69,A4,59,294058,65911,35,170
1579,293897,65875,66,F#4,59,294107,65922,36,210
1580,294348,65976,72,C5,63,294919,66104,5,571
1581,294348,65976,76,E5,56,295098,66144,5,750
1582,294357,65978,69,A4,57,294607,66034,3,250
1583,294357,65978,66,F#4,60,294607,66034,33,250
1584,294647,66043,54,F#3,57,295276,66184,36,629
1585,295308,66191,59,B3,59,296129,66375,28,821
1586,295799,66301,75,D#5,79,295888,66321,61,89
1587,295817,66305,71,B4,59,295897,66323,42,80
1588,296067,66361,75,D#5,78,296357,66426,37,290
1589,296076,66363,71,B4,59,296357,66426,35,281
1590,296509,66460,76,E5,56,296607,66482,60,98
1591,296518,66462,71,B4,54,296665,66495,28,147
1592,296616,66484,59,B3,59,296866,66540,48,250
1593,296955,66560,78,F#5,57,297058,66583,52,103
1594,296955,66560,71,B4,44,297035,66578,37,80
1595,297107,66594,64,E4,59,297326,66643,39,219
1596,297125,66598,74,D5,57,297276,66632,28,152
1597,297129,66599,71,B4,59,297348,66648,17,219
1598,297147,66603,76,E5,60,297379,66655,19,232
1599,297156,66605,79,G5,56,297437,66668,36,281
1600,297437,66668,64,E4,56,297839,66758,19,402
1601,297558,66695,71,B4,65,297727,66733,29,170
1602,297848,66760,52,E3,68,298656,66941,3,808
1603,298276,66856,79,G5,59,298656,66941,3,379
1604,298285,66858,74,D5,62,298509,66908,19,223
1605,298285,66858,76,E5,64,298727,66957,13,442
1606,298299,66861,71,B4,52,298468,66899,33,170
1607,298455,66896,64,E4,67,298794,66972,36,339
1608,298768,66966,71,B4,46,298817,66977,42,49
1609,298848,66984,52,E3,50,298995,67017,36,147
1610,298937,67004,76,E5,70,299526,67136,21,589
1611,298937,67004,79,G5,59,299625,67158,33,687
1612,298946,67006,74,D5,67,299419,67112,5,473
1613,298955,67008,71,B4,63,299468,67123,3,513
1614,299406,67109,52,E3,64,300259,67300,5,853
1615,300156,67277,64,E4,58,300656,67389,5,500
1616,300308,67311,74,D5,57,300558,67367,41,250
1617,300817,67425,57,A3,66,301236,67519,60,420
1618,301254,67523,76,E5,57,301486,67575,28,232
1619,301259,67524,72,C5,58,301486,67575,35,228
1620,301268,67526,67,G4,53,301495,67577,29,228
1621,301727,67629,72,C5,68,302018,67694,36,290
1622,301736,67631,76,E5,62,302098,67712,29,362
1623,301736,67631,67,G4,60,302026,67696,29,290
1624,302026,67696,60,C4,57,302218,67739,35,192
1625,302169,67728,61,C#4,48,302468,67795,36,299
