event_id,time_ms,tick,note,note_name,velocity_on,time_off_ms,tick_off,velocity_off,duration_ms
549,111219,25048,62,D4,60,111777,25173,56,558
550,111219,25048,52,E3,63,111808,25180,41,589
551,111219,25048,55,G3,64,111799,25178,31,580
552,111228,25050,71,B4,108,111500,25111,31,272
553,111567,25126,72,C5,90,111719,25160,35,152
554,111728,25162,71,B4,117,112009,25225,55,281
555,112036,25231,69,A4,83,112196,25267,31,161
556,112049,25234,57,A3,64,112719,25384,11,670
557,112058,25236,55,G3,65,112647,25368,5,589
558,112058,25236,60,C4,64,112196,25267,42,138
559,112058,25236,52,E3,60,112745,25390,42,687
560,112196,25267,71,B4,72,112589,25355,46,393
561,112576,25352,69,A4,90,113000,25447,53,424
562,112955,25437,67,G4,63,113268,25507,60,312
563,113259,25505,69,A4,70,113549,25570,49,290
564,113299,25514,57,A3,58,113946,25659,42,647
565,113308,25516,53,F3,53,113969,25664,3,661
566,113317,25518,60,C4,64,113928,25655,41,612
567,113317,25518,50,D3,52,113937,25657,26,621
568,113567,25574,67,G4,59,113728,25610,52,161
569,113759,25617,65,F4,68,113897,25648,52,138
570,114027,25677,67,G4,68,114219,25720,63,192
571,114210,25718,66,F#4,44,114536,25791,21,326
572,114219,25720,50,D3,49,114857,25863,26,638
573,114219,25720,53,F3,62,114826,25856,29,607
574,114228,25722,59,B3,55,114848,25861,17,621
575,114228,25722,55,G3,65,114808,25852,33,580
576,114527,25789,67,G4,72,114728,25834,33,201
577,114705,25829,66,F#4,99,114969,25888,35,263
578,115009,25897,64,E4,62,115098,25917,58,89
579,115187,25937,69,A4,64,116527,26237,39,1339
580,115736,26060,54,F#3,50,116527,26237,26,790
581,115745,26062,60,C4,69,116500,26231,33,754
582,115759,26065,63,D#4,64,115777,26069,59,18
583,115768,26067,64,E4,63,116540,26240,36,772
584,115777,26069,65,F4,65,115879,26092,81,103
585,115888,26094,57,A3,11,116486,26228,24,598
586,116670,26269,67,G4,73,117000,26343,5,330
587,116687,26273,60,C4,65,116817,26302,47,129
588,116687,26273,57,A3,64,116826,26304,49,138
589,116696,26275,54,F#3,70,116866,26313,50,170
590,116696,26275,64,E4,75,116826,26304,55,129
591,117009,26345,66,F#4,60,117616,26481,36,607
592,117040,26352,63,D#4,59,118228,26618,36,1187
593,117040,26352,54,F#3,56,118250,26623,36,1210
594,117049,26354,57,A3,58,118205,26613,5,1156
595,117049,26354,59,B3,67,118250,26623,11,1201
596,117817,26526,66,F#4,63,117955,26557,55,138
597,118098,26589,66,F#4,62,118219,26616,44,121
598,118290,26632,67,G4,68,118607,26703,35,317
599,118719,26728,59,B3,59,118866,26761,59,147
600,119058,26804,64,E4,63,119558,26916,35,500
601,119540,26912,52,E3,65,119759,26961,48,219
602,119670,26941,55,G3,64,119879,26988,35,210
603,119808,26972,59,B3,56,119937,27001,60,129
604,119888,26990,62,D4,39,119946,27003,50,58
605,119986,27012,62,D4,35,120049,27026,48,62
606,120058,27028,65,F4,33,120116,27041,65,58
607,120156,27050,64,E4,62,120299,27082,58,143
608,120250,27071,75,D#5,70,120277,27077,70,27
609,120326,27088,74,D5,62,120437,27113,49,112
610,120379,27100,76,E5,59,120486,27124,57,107
611,120446,27115,79,G5,64,120527,27133,66,80
612,120495,27126,83,B5,50,120540,27136,41,45
613,120536,27135,74,D5,56,120687,27169,44,152
614,120647,27160,90,F#6,76,120678,27167,64,31
615,120647,27160,77,F5,44,120759,27185,31,112
616,120647,27160,86,D6,57,120670,27165,52,22
617,120647,27160,87,D#6,74,120678,27167,57,31
618,120777,27189,86,D6,52,120946,27227,50,170
619,120817,27198,87,D#6,60,120866,27209,72,49
620,120866,27209,88,E6,79,121027,27245,57,161
621,121027,27245,95,B6,68,121138,27270,64,112
622,121607,27375,64,E4,81,121857,27431,46,250
623,121937,27449,64,E4,77,122165,27500,31,228
624,122067,27478,66,F#4,68,122375,27547,46,308
625,122549,27586,67,G4,65,122857,27655,23,308
626,123009,27689,72,C5,69,123576,27816,36,567
627,123018,27691,50,D3,52,123576,27816,17,558
628,124107,27935,64,E4,86,124326,27984,36,219
629,124219,27960,66,F#4,59,124446,28011,47,228
630,124665,28060,67,G4,66,124946,28123,29,281
631,125085,28154,72,C5,72,125888,28334,29,804
632,125094,28156,57,A3,59,126027,28365,29,933
633,125576,28264,64,E4,66,125835,28322,52,259
634,126058,28372,64,E4,90,126268,28419,36,210
635,126379,28444,69,A4,72,126540,28480,59,161
636,126549,28482,50,D3,63,127156,28618,64,607
637,126920,28565,66,F#4,62,127156,28618,64,237
638,126920,28565,60,C4,59,127156,28618,64,237
639,126920,28565,62,D4,60,127156,28618,64,237
640,126928,28567,57,A3,67,127156,28618,64,228
641,128326,28880,54,F#3,59,128786,28983,33,460
642,128335,28882,64,E4,66,128705,28965,44,371
643,128335,28882,60,C4,68,128687,28961,37,353
644,128348,28885,57,A3,64,128696,28963,5,348
645,128366,28889,69,A4,70,128536,28927,37,170
646,128558,28932,72,C5,83,128786,28983,47,228
647,128875,29003,71,B4,73,129366,29113,53,491
648,129027,29037,54,F#3,60,131348,29557,41,2321
649,129036,29039,63,D#4,59,131357,29559,56,2321
650,129036,29039,59,B3,64,131317,29550,5,2281
651,129049,29042,57,A3,58,131174,29518,5,2125
652,129553,29155,71,B4,127,129826,29216,48,272
653,130045,29265,76,E5,127,130348,29333,58,304
654,130469,29360,75,D#5,93,130576,29384,50,107
655,130486,29364,76,E5,81,130567,29382,46,80
656,130714,29415,75,D#5,108,130795,29433,60,80
657,130754,29424,76,E5,57,130866,29449,35,112
658,131027,29485,78,F#5,127,131156,29514,61,129
659,131375,29563,78,F#5,108,131437,29577,60,62
660,131518,29595,78,F#5,93,131638,29622,62,121
661,131598,29613,59,B3,59,132995,29926,37,1397
662,131607,29615,62,D4,42,133027,29933,36,1420
663,131607,29615,55,G3,64,132978,29922,44,1371
664,131607,29615,79,G5,86,131736,29644,60,129
665,131616,29617,52,E3,58,132995,29926,46,1379
666,131665,29628,78,F#5,93,132085,29722,48,420
667,132125,29731,76,E5,70,132375,29787,50,250
668,132446,29803,71,B4,90,132687,29857,7,241
669,132955,29917,76,E5,79,133067,29942,58,112
670,132973,29921,72,C5,101,133027,29933,44,54
671,132978,29922,71,B4,86,133058,29940,49,80
672,133125,29955,59,B3,53,133853,30118,36,728
673,133129,29956,52,E3,57,133826,30112,36,696
674,133138,29958,55,G3,60,133826,30112,3,687
675,133138,29958,62,D4,53,133795,30105,33,656
676,133495,30038,76,E5,69,133647,30072,49,152
677,133495,30038,75,D#5,62,133576,30056,26,80
678,133518,30043,71,B4,117,133786,30103,21,268
679,133978,30146,76,E5,42,134107,30175,52,129
680,134009,30153,71,B4,57,134406,30242,33,397
681,134018,30155,55,G3,68,135696,30531,42,1679
682,134027,30157,62,D4,57,135736,30540,52,1710
683,134027,30157,78,F#5,79,134205,30197,41,179
684,134027,30157,52,E3,52,135696,30531,53,1670
685,134027,30157,59,B3,53,135705,30533,50,1679
686,134138,30182,76,E5,63,134375,30235,47,237
687,134607,30287,71,B4,62,134665,30300,46,58
688,134616,30289,76,E5,72,134665,30300,59,49
689,134625,30291,75,D#5,56,134665,30300,35,40
690,134625,30291,74,D5,65,134665,30300,36,40
691,134777,30325,71,B4,79,135018,30379,39,241
692,134777,30325,76,E5,127,135009,30377,17,232
693,135147,30408,71,B4,64,135228,30426,59,80
694,135147,30408,79,G5,75,135245,30430,60,98
695,135299,30442,76,E5,127,135527,30493,49,228
696,135303,30443,71,B4,81,135478,30482,36,174
697,135638,30518,74,D5,62,135745,30542,57,107
698,135647,30520,71,B4,59,135705,30533,42,58
699,135835,30562,76,E5,101,136107,30623,26,272
700,135848,30565,71,B4,94,136156,30634,23,308
701,135866,30569,61,C#4,88,136009,30601,76,143
702,135875,30571,59,B3,75,136009,30601,50,134
703,135875,30571,67,G4,60,135995,30598,48,121
704,135875,30571,65,F4,68,136009,30601,42,134
705,135875,30571,69,A4,60,135928,30583,64,54
706,136156,30634,63,D#4,44,136228,30650,21,71
707,136406,30690,76,E5,69,137245,30878,39,839
708,136406,30690,75,D#5,62,136536,30719,36,129
709,136406,30690,71,B4,83,137277,30885,41,871
710,136437,30697,67,G4,75,136509,30713,42,71
711,136446,30699,64,E4,59,136464,30703,59,18
712,136446,30699,57,A3,36,136518,30715,24,71
713,137366,30905,75,D#5,78,137478,30930,49,112
714,137375,30907,76,E5,86,137464,30927,54,89
715,137375,30907,71,B4,86,137469,30928,56,94
716,137558,30948,71,B4,58,137754,30992,3,196
717,137567,30950,79,G5,73,137777,30997,46,210
718,137915,31028,62,D4,47,138719,31208,37,804
719,137915,31028,78,F#5,68,138415,31140,47,500
720,137915,31028,50,D3,62,138705,31205,39,790
721,137924,31030,57,A3,65,138696,31203,41,772
722,137928,31031,71,B4,64,138406,31138,47,478
723,138678,31199,78,F#5,70,138995,31270,41,317
724,138687,31201,69,A4,69,139036,31279,42,348
725,139018,31275,57,A3,67,140058,31508,44,1040
726,139027,31277,50,D3,61,140027,31501,52,1000
727,139036,31279,62,D4,56,140085,31514,57,1049
728,139228,31322,78,F#5,64,139486,31380,41,259
729,139236,31324,69,A4,63,139397,31360,28,161
730,139558,31396,76,E5,64,139687,31425,36,129
731,139759,31441,74,D5,127,140009,31497,36,250
732,139768,31443,76,E5,41,139786,31447,58,18
733,140076,31512,76,E5,68,140214,31543,52,138
734,140268,31555,74,D5,94,140835,31682,5,567
735,140286,31559,71,B4,86,141205,31765,35,920
736,140759,31665,55,G3,59,141437,31817,44,679
737,140768,31667,62,D4,64,141428,31815,36,661
738,140777,31669,65,F4,67,140808,31676,49,31
739,140777,31669,67,G4,67,141415,31812,50,638
740,141558,31844,71,B4,67,141875,31915,33,317
741,141576,31848,62,D4,60,141777,31893,47,201
742,141576,31848,67,G4,68,141875,31915,37,299
743,141585,31850,55,G3,69,141817,31902,41,232
744,142236,31996,55,G3,57,143397,32256,36,1161
745,142236,31996,48,C3,53,143406,32258,28,1170
746,142245,31998,67,G4,68,143098,32189,36,853
747,142259,32001,60,C4,66,143299,32234,19,1040
748,142259,32001,64,E4,67,143107,32191,33,848
749,143268,32227,67,G4,64,143558,32292,53,290
750,143647,32312,67,G4,77,144067,32406,35,420
751,143656,32314,55,G3,60,144286,32455,56,629
752,143665,32316,48,C3,52,144245,32446,46,580
753,143665,32316,60,C4,52,144308,32460,60,643
754,144268,32451,67,G4,68,144388,32478,65,121
755,144384,32477,69,A4,67,145647,32760,46,1263
756,144759,32561,54,F#3,57,145848,32805,36,1089
757,144768,32563,60,C4,67,145794,32793,35,1027
758,144777,32565,64,E4,68,145826,32800,53,1049
759,144777,32565,57,A3,63,145808,32796,5,1031
760,145817,32798,67,G4,127,146125,32867,35,308
761,146125,32867,66,F#4,61,146719,33000,50,594
762,146125,32867,54,F#3,62,147357,33143,36,1232
763,146134,32869,59,B3,67,147308,33132,36,1174
764,146138,32870,63,D#4,59,147245,33118,54,1107
765,146147,32872,57,A3,60,147268,33123,5,1121
766,146866,33033,66,F#4,76,147036,33071,58,170
767,147156,33098,66,F#4,58,147286,33127,57,129
768,147326,33136,67,G4,69,147656,33210,47,330
769,147736,33228,59,B3,70,147955,33277,60,219
770,148277,33349,64,E4,68,148388,33374,69,112
771,148348,33365,66,F#4,88,149406,33602,49,1058
772,148835,33474,52,E3,54,149567,33638,48,732
773,148857,33479,62,D4,60,149495,33622,5,638
774,148857,33479,59,B3,68,149616,33649,28,759
775,149656,33658,66,F#4,70,149857,33703,56,201
776,149817,33694,52,E3,44,150826,33920,41,1009
777,149826,33696,59,B3,60,150826,33920,37,1000
778,149826,33696,62,D4,47,150808,33916,36,982
779,150156,33770,66,F#4,57,151036,33967,35,879
780,151236,34012,66,F#4,117,151455,34061,49,219
781,151397,34048,59,B3,47,151647,34104,28,250
782,151446,34059,62,D4,33,151638,34102,3,192
783,151455,34061,52,E3,28,151625,34099,23,170
784,151768,34131,66,F#4,60,152085,34202,33,317
785,151906,34162,59,B3,63,152085,34202,39,179
786,151915,34164,52,E3,57,152085,34202,37,170
787,151924,34166,62,D4,53,152076,34200,42,152
788,152187,34225,64,E4,58,152326,34256,37,138
789,152375,34267,66,F#4,60,153187,34449,53,812
790,152415,34276,54,F#3,53,152576,34312,36,161
791,152415,34276,60,C4,62,152576,34312,36,161
792,152437,34281,57,A3,47,152567,34310,26,129
793,152437,34281,64,E4,50,152607,34319,35,170
794,152866,34377,54,F#3,49,153147,34440,36,281
795,152875,34379,64,E4,53,153107,34431,36,232
796,152875,34379,60,C4,62,153107,34431,31,232
797,152884,34381,57,A3,56,153125,34435,3,241
798,153375,34491,59,B3,57,153799,34586,35,424
799,153397,34496,54,F#3,53,153558,34532,39,161
800,153406,34498,57,A3,52,153518,34523,35,112
801,153437,34505,60,C4,41,153656,34554,5,219
802,153866,34601,54,F#3,54,154134,34661,36,268
803,153875,34603,60,C4,62,154107,34655,35,232
804,153888,34606,57,A3,57,154107,34655,15,219
805,153897,34608,64,E4,62,154125,34659,21,228
806,154236,34684,66,F#4,58,155585,34986,35,1348
807,154384,34717,63,D#4,49,154607,34767,36,223
808,154397,34720,54,F#3,42,154598,34765,36,201
809,154397,34720,59,B3,57,154567,34758,31,170
810,154415,34724,57,A3,35,154558,34756,23,143
811,154866,34825,63,D#4,36,155125,34883,36,259
812,154875,34827,54,F#3,37,155116,34881,36,241
813,154888,34830,59,B3,36,155107,34879,28,219
814,154906,34834,57,A3,31,155076,34872,23,170
815,155375,34939,63,D#4,54,155728,35018,37,353
816,155375,34939,59,B3,64,155705,35013,35,330
817,155375,34939,54,F#3,56,155719,35016,36,344
818,155388,34942,57,A3,61,155687,35009,36,299
819,155719,35016,64,E4,81,155884,35053,58,165
820,155866,35049,54,F#3,64,156107,35103,29,241
821,155875,35051,57,A3,67,156036,35087,39,161
822,155875,35051,63,D#4,74,156067,35094,72,192
823,155875,35051,59,B3,64,156058,35092,39,183
824,155888,35054,66,F#4,79,156125,35107,39,237
825,156326,35152,67,G4,59,159049,35762,57,2723
826,156348,35157,59,B3,36,156745,35246,35,397
827,156357,35159,62,D4,36,156728,35242,35,371
828,156366,35161,55,G3,53,156736,35244,36,371
829,156375,35163,52,E3,41,156728,35242,36,353
830,156875,35275,59,B3,53,157165,35340,37,290
831,156888,35278,55,G3,56,157138,35334,7,250
832,156928,35287,52,E3,31,157156,35338,5,228
833,156937,35289,62,D4,26,157174,35342,47,237
834,157437,35401,59,B3,33,157576,35432,46,138
835,157446,35403,62,D4,26,157558,35428,58,112
836,157446,35403,52,E3,31,157576,35432,28,129
837,157446,35403,55,G3,41,157576,35432,44,129
838,157978,35522,52,E3,44,158076,35544,52,98
839,157986,35524,59,B3,62,158085,35546,62,98
840,157995,35526,62,D4,53,158076,35544,60,80
841,157995,35526,55,G3,63,158085,35546,58,89
842,158335,35602,52,E3,70,158567,35654,64,232
843,158518,35643,59,B3,68,158607,35663,64,89
844,158527,35645,55,G3,72,158625,35667,63,98
845,158527,35645,62,D4,65,158607,35663,63,80
846,159044,35761,52,E3,59,159308,35820,36,263
847,159067,35766,59,B3,29,159156,35786,47,89
848,159076,35768,62,D4,36,159187,35793,39,112
849,159076,35768,55,G3,26,159147,35784,36,71
850,159446,35851,79,G5,57,159544,35873,55,98
851,159446,35851,67,G4,70,159536,35871,58,89
852,159576,35880,59,B3,58,159728,35914,41,152
853,159598,35885,62,D4,42,159719,35912,47,121
854,159598,35885,52,E3,37,159736,35916,39,138
855,159607,35887,55,G3,49,159736,35916,42,129
856,159937,35961,79,G5,58,160027,35981,59,89
857,159964,35967,67,G4,67,160049,35986,61,85
858,160107,35999,59,B3,63,160317,36046,33,210
859,160107,35999,55,G3,60,160308,36044,36,201
860,160116,36001,52,E3,60,160348,36053,5,232
861,160125,36003,62,D4,60,160228,36026,58,103
862,160147,36008,66,F#4,108,160228,36026,84,80
863,160156,36010,78,F#5,99,160245,36030,88,89
864,160478,36082,67,G4,65,160536,36095,62,58
865,160486,36084,69,A4,59,160527,36093,46,40
866,160486,36084,79,G5,79,160567,36102,60,80
867,160674,36126,69,A4,81,162446,36523,36,1772
868,160678,36127,79,G5,94,160875,36171,44,196
869,160678,36127,81,A5,90,162388,36510,26,1710
870,161187,36241,57,A3,59,161353,36278,36,165
871,161187,36241,64,E4,63,161357,36279,39,170
872,161196,36243,60,C4,65,161348,36277,52,152
873,161205,36245,67,G4,59,161317,36270,62,112
874,162004,36424,64,E4,52,162098,36445,58,94
875,162018,36427,57,A3,58,162134,36453,39,116
876,162018,36427,67,G4,60,162098,36445,62,80
877,162027,36429,60,C4,60,162138,36454,46,112
878,162536,36543,66,F#4,59,162674,36574,37,138
879,162536,36543,57,A3,62,162768,36595,36,232
880,162558,36548,62,D4,56,162678,36575,35,121
881,162576,36552,60,C4,33,162705,36581,21,129
882,163018,36651,64,E4,49,163205,36693,24,187
883,163036,36655,76,E5,69,163205,36693,58,170
884,163245,36702,57,A3,44,163446,36747,29,201
885,163245,36702,66,F#4,53,163388,36734,31,143
886,163286,36711,62,D4,37,163415,36740,29,129
887,163544,36769,62,D4,68,163616,36785,65,71
888,163549,36770,74,D5,59,163665,36796,61,116
889,163786,36823,66,F#4,47,164049,36882,19,263
890,163799,36826,82,A#5,59,163821,36831,39,22
891,163808,36828,57,A3,44,164067,36886,35,259
892,163848,36837,62,D4,50,163995,36870,21,147
893,163857,36839,60,C4,36,163995,36870,7,138
894,164085,36890,76,E5,79,164205,36917,59,121
895,164085,36890,88,E6,117,164196,36915,62,112
896,164245,36926,57,A3,61,164428,36967,37,183
897,164254,36928,66,F#4,60,164437,36969,46,183
898,164259,36929,60,C4,57,164415,36964,35,156
899,164268,36931,62,D4,54,164375,36955,35,107
900,164348,36949,74,D5,59,164375,36955,52,27
901,164446,36971,86,D6,73,164549,36994,60,103
902,164455,36973,74,D5,75,164549,36994,61,94
903,164455,36973,76,E5,77,164495,36982,46,40
904,164736,37036,85,C#6,84,164808,37052,59,71
905,164759,37041,75,D#5,54,164777,37045,58,18
906,164759,37041,73,C#5,64,164826,37056,67,67
907,164915,37076,71,B4,77,164982,37091,59,67
908,164915,37076,83,B5,67,164986,37092,48,71
909,164924,37078,72,C5,77,164964,37087,35,40
910,164937,37081,81,A5,36,164978,37090,39,40
911,165049,37106,71,B4,61,167638,37686,36,2589
912,165058,37108,83,B5,63,167576,37672,35,2518
913,165085,37114,66,F#4,62,165388,37182,37,304
914,165085,37114,55,G3,61,165406,37186,36,321
915,165098,37117,62,D4,60,165228,37146,15,129
916,165098,37117,59,B3,59,165308,37164,5,210
917,165647,37240,66,F#4,57,165728,37258,56,80
918,165647,37240,55,G3,61,165786,37271,41,138
919,165647,37240,59,B3,60,165745,37262,41,98
920,165665,37244,62,D4,42,165736,37260,35,71
921,166375,37403,55,G3,57,166527,37437,37,152
922,166397,37408,62,D4,46,166509,37433,36,112
923,166397,37408,66,F#4,57,166486,37428,36,89
924,166406,37410,59,B3,53,166509,37433,36,103
925,166888,37518,62,D4,52,167357,37623,28,469
926,166897,37520,64,E4,36,167375,37627,35,478
927,166897,37520,55,G3,44,167357,37623,41,460
928,166906,37522,59,B3,58,167348,37621,35,442
929,167567,37670,62,D4,59,168205,37813,33,638
930,167567,37670,64,E4,57,168214,37815,29,647
931,167567,37670,55,G3,55,168187,37809,26,621
932,167567,37670,59,B3,66,168147,37800,5,580
933,167915,37748,71,B4,90,168009,37769,48,94
934,168049,37778,83,B5,81,168178,37807,55,129
935,168147,37800,71,B4,59,168294,37833,60,147
936,168326,37840,81,A5,57,168518,37883,55,192
937,168415,37860,71,B4,70,168464,37871,31,49
938,168415,37860,69,A4,73,168495,37878,61,80
939,168464,37871,59,B3,65,169018,37995,11,554
940,168469,37872,62,D4,59,169009,37993,7,540
941,168469,37872,55,G3,64,168955,37981,21,487
942,168478,37874,64,E4,53,169018,37995,11,540
943,168607,37903,71,B4,79,168687,37921,62,80
944,168625,37907,83,B5,79,168728,37930,55,103
945,169076,38008,72,C5,81,170147,38248,57,1071
946,169085,38010,84,C6,75,170044,38225,5,960
947,169607,38127,54,F#3,55,170335,38290,35,728
948,169616,38129,57,A3,57,170317,38286,3,701
949,169616,38129,60,C4,63,170326,38288,35,710
950,169616,38129,64,E4,55,170366,38297,33,750
951,170415,38308,81,A5,65,170567,38342,63,152
952,170437,38313,69,A4,94,170536,38335,60,98
953,170598,38349,64,E4,57,170728,38378,52,129
954,170616,38353,57,A3,55,170728,38378,33,112
955,170616,38353,60,C4,57,170728,38378,48,112
956,170616,38353,54,F#3,33,170768,38387,36,152
957,170848,38405,66,F#4,50,170884,38413,36,36
958,170978,38434,66,F#4,49,171428,38535,60,451
959,170978,38434,54,F#3,46,172955,38877,42,1978
960,170986,38436,59,B3,56,172906,38866,5,1920
961,170986,38436,78,F#5,72,171455,38541,33,469
962,170995,38438,57,A3,35,172888,38862,5,1893
963,170995,38438,63,D#4,44,172946,38875,37,1951
964,171647,38584,80,G#5,78,171728,38602,24,80
965,171745,38606,72,C5,65,172085,38682,7,339
966,171768,38611,84,C6,86,171995,38662,31,228
967,172455,38765,74,D5,127,172638,38806,57,183
968,172558,38788,86,D6,108,172665,38812,65,107
969,172902,38865,72,C5,41,173299,38954,41,397
970,172937,38873,84,C6,68,173228,38938,31,290
971,173495,38998,59,B3,58,173826,39072,50,330
972,173509,39001,52,E3,55,173875,39083,33,366
973,173509,39001,55,G3,57,173835,39074,3,326
974,173518,39003,62,D4,50,173848,39077,52,330
975,173567,39014,83,B5,62,176187,39601,53,2621
976,173576,39016,71,B4,63,176245,39614,36,2670
977,174147,39144,52,E3,60,174607,39247,35,460
978,174156,39146,57,A3,57,174585,39242,5,429
979,174156,39146,55,G3,58,174567,39238,5,411
980,174165,39148,61,C#4,56,174625,39251,36,460
981,175125,39363,57,A3,57,175375,39419,35,250
982,175138,39366,53,F3,57,175397,39424,24,259
983,175138,39366,50,D3,58,175357,39415,29,219
984,175147,39368,60,C4,53,175397,39424,42,250
985,175915,39540,50,D3,42,176544,39681,35,629
986,175924,39542,59,B3,52,176567,39686,29,643
987,175928,39543,53,F3,59,176558,39684,36,629
988,175928,39543,55,G3,60,176553,39683,39,625
989,176567,39686,69,A4,68,176696,39715,46,129
990,176576,39688,81,A5,68,176736,39724,37,161
991,177125,39811,81,A5,68,178196,40051,31,1071
992,177138,39814,69,A4,90,178196,40051,31,1058
993,177428,39879,54,F#3,62,178549,40130,36,1121
994,177437,39881,60,C4,64,178495,40118,33,1058
995,177446,39883,57,A3,64,178491,40117,5,1045
996,177446,39883,64,E4,60,178536,40127,39,1089
997,178536,40127,67,G4,68,178656,40154,56,121
998,178536,40127,79,G5,61,178656,40154,63,121
999,178835,40194,54,F#3,36,180477,40562,39,1643
1000,178906,40210,57,A3,57,180415,40548,3,1509
1001,178928,40215,63,D#4,55,180044,40465,24,1116
1002,178937,40217,59,B3,63,180428,40551,41,1491
1003,179058,40244,78,F#5,64,179678,40383,44,621
1004,179067,40246,66,F#4,93,179745,40398,63,679
1005,180027,40461,67,G4,66,180326,40528,53,299
1006,180486,40564,59,B3,59,180799,40634,47,312
1007,180937,40665,62,D4,61,181058,40692,61,121
1008,180955,40669,59,B3,59,181446,40779,36,491
1009,181018,40683,64,E4,68,181428,40775,54,411
1010,181536,40799,64,E4,72,181656,40826,62,121
1011,181544,40801,59,B3,59,182165,40940,37,621
1012,181567,40806,52,E3,52,182366,40985,39,799
1013,181616,40817,66,F#4,61,182178,40943,56,562
1014,182335,40978,59,B3,50,182576,41032,35,241
1015,182348,40981,66,F#4,53,182536,41023,61,187
1016,182504,41016,64,E4,60,182875,41099,17,371
1017,182576,41032,52,E3,39,184469,41456,35,1893
1018,182888,41102,66,F#4,53,183786,41303,50,897
1019,182897,41104,59,B3,50,183616,41265,42,719
1020,183995,41350,64,E4,68,184308,41420,3,312
1021,184277,41413,66,F#4,57,184415,41444,44,138
1022,184455,41453,67,G4,63,184745,41518,28,290
1023,184946,41563,72,C5,36,186616,41937,31,1670
1024,185469,41680,57,A3,35,186428,41895,60,960
1025,185888,41774,64,E4,24,186366,41881,48,478
1026,186727,41962,50,D3,44,188768,42419,52,2040
1027,186826,41984,57,A3,49,188736,42412,31,1911
1028,186888,41998,60,C4,52,188098,42269,9,1210
1029,186969,42016,62,D4,26,188165,42284,3,1196
1030,187027,42029,66,F#4,36,188156,42282,5,1129
1031,187058,42036,69,A4,59,188227,42298,5,1170
1032,188598,42381,62,D4,108,188754,42416,42,156
1033,188727,42410,64,E4,61,188897,42448,29,170
1034,188884,42445,66,F#4,60,189018,42475,76,134
1035,189067,42486,71,B4,57,189848,42661,42,781
1036,189549,42594,55,G3,33,190915,42900,33,1366
1037,189558,42596,66,F#4,48,190897,42896,44,1339
1038,189567,42598,62,D4,44,190906,42898,5,1339
1039,189576,42600,59,B3,35,190835,42882,5,1259
1040,189937,42681,71,B4,72,190098,42717,33,161
1041,190125,42723,74,D5,73,190397,42784,29,272
1042,190656,42842,71,B4,57,190937,42905,3,281
1043,190977,42914,69,A4,59,192098,43165,29,1121
1044,192147,43176,55,G3,61,192598,43277,31,451
1045,192156,43178,59,B3,63,192585,43274,31,429
1046,192178,43183,62,D4,55,192598,43277,36,420
1047,192214,43191,67,G4,77,192446,43243,26,232
1048,192527,43261,69,A4,64,192745,43310,59,219
1049,192727,43306,67,G4,69,193009,43369,29,281
1050,193116,43393,66,F#4,53,193227,43418,62,112
1051,193335,43442,67,G4,59,194674,43742,5,1339
1052,193415,43460,54,F#3,42,194955,43805,37,1540
1053,193424,43462,60,C4,42,194897,43792,36,1473
1054,193428,43463,64,E4,26,194928,43799,42,1500
1055,193437,43465,57,A3,35,194888,43790,5,1451
1056,194866,43785,67,G4,90,194986,43812,52,121
1057,194995,43814,69,A4,73,195125,43843,58,129
1058,195102,43838,67,G4,62,195236,43868,59,134
1059,195227,43866,66,F#4,67,195406,43906,50,179
1060,195326,43888,63,D#4,35,196977,44258,39,1652
1061,195326,43888,54,F#3,24,197009,44265,33,1683
1062,195366,43897,59,B3,33,196969,44256,36,1603
1063,195375,43899,67,G4,65,195897,44016,52,522
1064,195388,43902,57,A3,26,196969,44256,3,1580
1065,195857,44007,66,F#4,76,196585,44170,19,728
1066,196937,44249,66,F#4,78,197236,44316,47,299
1067,197236,44316,64,E4,61,197326,44336,48,89
1068,197428,44359,64,E4,62,198388,44574,41,960
1069,197477,44370,52,E3,47,198946,44699,44,1469
1070,197486,44372,66,F#4,57,198187,44529,23,701
1071,197549,44386,59,B3,24,198897,44688,53,1348
1072,198009,44489,62,D4,31,198897,44688,44,888
1073,198866,44681,66,F#4,61,198995,44710,58,129
1074,198875,44683,64,E4,62,199187,44753,5,312
1075,199036,44719,52,E3,49,200518,45051,23,1482
1076,199049,44722,59,B3,58,200536,45055,28,1487
1077,199058,44724,62,D4,46,200428,45031,9,1371
1078,199397,44800,66,F#4,66,199696,44867,47,299
1079,199406,44802,64,E4,60,199736,44876,39,330
1080,199924,44918,66,F#4,64,200326,45008,36,402
1081,200397,45024,64,E4,64,200509,45049,41,112
1082,200567,45062,66,F#4,82,200915,45140,44,348
1083,200897,45136,59,B3,60,201236,45212,35,339
1084,200906,45138,67,G4,62,201107,45183,36,201
1085,200915,45140,52,E3,39,201205,45205,41,290
1086,200928,45143,62,D4,53,201187,45201,21,259
1087,201076,45176,66,F#4,62,201326,45232,48,250
1088,201397,45248,64,E4,55,201486,45268,52,89
1089,201598,45293,57,A3,58,203375,45691,36,1777
1090,201598,45293,64,E4,65,203366,45689,47,1768
1091,201616,45297,60,C4,62,203406,45698,5,1790
1092,202138,45414,67,G4,62,203375,45691,46,1237
1093,203009,45609,76,E5,72,203116,45633,54,107
1094,203116,45633,79,G5,67,203277,45669,53,161
